#,asset,date,volume,close_usd,sector_level1,sector_level2
8653,Facebook Class A ,1/22/2021,21954043,274.5,Technology,Software & IT Services
8654,Facebook Class A ,1/25/2021,19086989,278.01001,Technology,Software & IT Services
8655,Facebook Class A ,1/26/2021,19373637,282.05005,Technology,Software & IT Services
8656,Facebook Class A ,1/27/2021,35346196,272.1399,Technology,Software & IT Services
8657,Facebook Class A ,1/28/2021,37758844,265,Technology,Software & IT Services
8658,Facebook Class A ,1/29/2021,30389500,258.33008,Technology,Software & IT Services
8659,Facebook Class A ,2/1/2021,22914254,262.01001,Technology,Software & IT Services
8660,Facebook Class A ,2/2/2021,17320790,267.08008,Technology,Software & IT Services
8661,Facebook Class A ,2/3/2021,14223379,266.64991,Technology,Software & IT Services
8662,Facebook Class A ,2/4/2021,16059958,266.49,Technology,Software & IT Services
8663,Facebook Class A ,2/5/2021,12454368,268.1001,Technology,Software & IT Services
8664,Facebook Class A ,2/8/2021,13755192,266.58008,Technology,Software & IT Services
8665,Facebook Class A ,2/9/2021,14613375,269.44996,Technology,Software & IT Services
8666,Facebook Class A ,2/10/2021,14687153,271.87012,Technology,Software & IT Services
8667,Facebook Class A ,2/11/2021,12828571,270.3899,Technology,Software & IT Services
8668,Facebook Class A ,2/12/2021,9097598,270.5,Technology,Software & IT Services
8669,Facebook Class A ,2/15/2021,0,270.5,Technology,Software & IT Services
8670,Facebook Class A ,2/16/2021,15417243,273.96998,Technology,Software & IT Services
8671,Facebook Class A ,2/17/2021,12763239,273.57007,Technology,Software & IT Services
8672,Facebook Class A ,2/18/2021,15249133,269.3899,Technology,Software & IT Services
8673,Facebook Class A ,2/19/2021,25622586,261.56006,Technology,Software & IT Services
8674,Facebook Class A ,2/22/2021,17434872,260.33008,Technology,Software & IT Services
8675,Facebook Class A ,2/23/2021,21924559,265.85499,Technology,Software & IT Services
8676,Facebook Class A ,2/24/2021,15736122,264.31006,Technology,Software & IT Services
8677,Facebook Class A ,2/25/2021,19053141,254.69001,Technology,Software & IT Services
8678,Facebook Class A ,2/26/2021,26619516,257.62012,Technology,Software & IT Services
8679,Facebook Class A ,3/1/2021,22157254,264.90992,Technology,Software & IT Services
8680,Facebook Class A ,3/2/2021,15191723,259,Technology,Software & IT Services
8681,Facebook Class A ,3/3/2021,15513516,255.41001,Technology,Software & IT Services
8682,Facebook Class A ,3/4/2021,31626465,257.6399,Technology,Software & IT Services
8683,Facebook Class A ,3/5/2021,26820055,264.28003,Technology,Software & IT Services
8684,Facebook Class A ,3/8/2021,18391770,255.31,Technology,Software & IT Services
8685,Facebook Class A ,3/9/2021,22039739,265.74,Technology,Software & IT Services
8686,Facebook Class A ,3/10/2021,14210317,264.89991,Technology,Software & IT Services
8687,Facebook Class A ,3/11/2021,21833981,273.87989,Technology,Software & IT Services
8688,Facebook Class A ,3/12/2021,20600200,268.39991,Technology,Software & IT Services
8689,Facebook Class A ,3/15/2021,16856747,273.75,Technology,Software & IT Services
8690,Facebook Class A ,3/16/2021,22437665,279.28003,Technology,Software & IT Services
8691,Facebook Class A ,3/17/2021,21315043,284.01001,Technology,Software & IT Services
8692,Facebook Class A ,3/18/2021,18754852,278.62012,Technology,Software & IT Services
8693,Facebook Class A ,3/19/2021,38930536,290.11011,Technology,Software & IT Services
8694,Facebook Class A ,3/22/2021,28273075,293.54004,Technology,Software & IT Services
8695,Facebook Class A ,3/23/2021,23000930,290.62989,Technology,Software & IT Services
8696,Facebook Class A ,3/24/2021,18675047,282.1399,Technology,Software & IT Services
8697,Facebook Class A ,3/25/2021,24505649,278.74,Technology,Software & IT Services
8698,Facebook Class A ,3/26/2021,17629184,283.02002,Technology,Software & IT Services
8699,Facebook Class A ,3/29/2021,21718833,290.82007,Technology,Software & IT Services
8700,Facebook Class A ,3/30/2021,17474536,288,Technology,Software & IT Services
8701,Facebook Class A ,3/31/2021,19498157,294.53003,Technology,Software & IT Services
8702,Facebook Class A ,4/1/2021,17615981,298.65992,Technology,Software & IT Services
8703,Facebook Class A ,4/2/2021,0,298.65992,Technology,Software & IT Services
8704,Facebook Class A ,4/5/2021,28237008,308.90992,Technology,Software & IT Services
8705,Facebook Class A ,4/6/2021,17335247,306.26001,Technology,Software & IT Services
8706,Facebook Class A ,4/7/2021,22855243,313.09009,Technology,Software & IT Services
8707,Facebook Class A ,4/8/2021,20894149,313.02002,Technology,Software & IT Services
8708,Facebook Class A ,4/9/2021,15988567,312.45997,Technology,Software & IT Services
8709,Facebook Class A ,4/12/2021,10881934,311.54004,Technology,Software & IT Services
8710,Facebook Class A ,4/13/2021,14036926,309.76001,Technology,Software & IT Services
8711,Facebook Class A ,4/14/2021,17421395,302.82007,Technology,Software & IT Services
8712,Facebook Class A ,4/15/2021,14558274,307.82007,Technology,Software & IT Services
8713,Facebook Class A ,4/16/2021,13059165,306.17994,Technology,Software & IT Services
8714,Facebook Class A ,4/19/2021,14553508,302.24,Technology,Software & IT Services
8715,Facebook Class A ,4/20/2021,16796442,302.64991,Technology,Software & IT Services
8716,Facebook Class A ,4/21/2021,14863473,301.46998,Technology,Software & IT Services
8717,Facebook Class A ,4/22/2021,16375352,296.52002,Technology,Software & IT Services
8718,Facebook Class A ,4/23/2021,17559497,301.12989,Technology,Software & IT Services
8719,Facebook Class A ,4/26/2021,16172594,303.04004,Technology,Software & IT Services
8720,Facebook Class A ,4/27/2021,15309258,303.57007,Technology,Software & IT Services
8721,Facebook Class A ,4/28/2021,33907211,307.1001,Technology,Software & IT Services
8722,Facebook Class A ,4/29/2021,56526770,329.51001,Technology,Software & IT Services
8723,Facebook Class A ,4/30/2021,26332422,325.08008,Technology,Software & IT Services
8724,Facebook Class A ,5/3/2021,18719461,322.58008,Technology,Software & IT Services
8725,Facebook Class A ,5/4/2021,24032559,318.36011,Technology,Software & IT Services
8726,Facebook Class A ,5/5/2021,15577606,315.02002,Technology,Software & IT Services
8727,Facebook Class A ,5/6/2021,19012243,320.02002,Technology,Software & IT Services
8728,Facebook Class A ,5/7/2021,15916743,319.08008,Technology,Software & IT Services
8729,Facebook Class A ,5/10/2021,24239172,305.96998,Technology,Software & IT Services
8730,Facebook Class A ,5/11/2021,18920086,306.53003,Technology,Software & IT Services
8731,Facebook Class A ,5/12/2021,24641012,302.55005,Technology,Software & IT Services
8732,Facebook Class A ,5/13/2021,18079161,305.26001,Technology,Software & IT Services
8733,Facebook Class A ,5/14/2021,19245723,315.93995,Technology,Software & IT Services
8734,Facebook Class A ,5/17/2021,15401344,315.45997,Technology,Software & IT Services
8735,Facebook Class A ,5/18/2021,14522403,309.95997,Technology,Software & IT Services
8736,Facebook Class A ,5/19/2021,19106243,313.59009,Technology,Software & IT Services
8737,Facebook Class A ,5/20/2021,17320243,318.61011,Technology,Software & IT Services
8738,Facebook Class A ,5/21/2021,13600903,316.22999,Technology,Software & IT Services
8739,Facebook Class A ,5/24/2021,16445356,324.62989,Technology,Software & IT Services
8740,Facebook Class A ,5/25/2021,16436965,327.79004,Technology,Software & IT Services
8741,Facebook Class A ,5/26/2021,9686918,327.65992,Technology,Software & IT Services
8742,Facebook Class A ,5/27/2021,20477727,332.75,Technology,Software & IT Services
8743,Facebook Class A ,5/28/2021,12037430,328.72999,Technology,Software & IT Services
8744,Facebook Class A ,5/31/2021,0,328.72999,Technology,Software & IT Services
8745,Facebook Class A ,6/1/2021,11765907,329.12989,Technology,Software & IT Services
8746,Facebook Class A ,6/2/2021,11654274,329.14991,Technology,Software & IT Services
